datetime,username,tweet,tweet_cleaned
2022-10-10 16:46:36+00:00,cutinttan__,kata nya sudah di sahkan! tapi kenapa belum bisa dilaksanakan? saya butuh undang undang ini!! ditempat saya belum bisa digunakan ? why?? #undangundangtindakpidanakekerasanseksual #puanmaharani #uutpks https://t.co/Ml5SdfKJDu,kata nya sudah di sahkan  tapi kenapa belum bisa dilaksanakan  saya butuh undang undang ini   ditempat saya belum bisa digunakan   why    
2022-10-10 12:59:55+00:00,IrsyadArphi,"Aing sama temen berharap puan gak ikut pilpres, tapi UU TPKS jeblos direjim dia😭",aing sama temen berharap puan gak ikut pilpres  tapi uu tpks jeblos direjim dia 
2022-10-10 12:47:30+00:00,someng8649,"@PejuangPuan Setuju banget Bu @puanmaharani_ri, akhir-akhir ini banyak banget kekerasan yang terjadi pada perempuan, termasuk Lesty Kejora. Yuk suarakan UU PKDRT dan UU TPKS biar semua orang tau kalau kekerasan tersebut tidak pantas untuk dilakukan.", setuju banget bu   akhir akhir ini banyak banget kekerasan yang terjadi pada perempuan  termasuk lesty kejora  yuk suarakan uu pkdrt dan uu tpks biar semua orang tau kalau kekerasan tersebut tidak pantas untuk dilakukan 
2022-10-10 10:16:37+00:00,LBHAPIK,"Jangan lupa mari kita kawal pembentukan peraturan pelaksana UU TPKS tentang penanganan, pelindungan, dan pemulihan yang berpihak pada korban!
#KesehatanMental
#LBHAPIKJakarta https://t.co/OhOCZCB4Qg",jangan lupa mari kita kawal pembentukan peraturan pelaksana uu tpks tentang penanganan  pelindungan  dan pemulihan yang berpihak pada korban    
2022-10-10 10:16:35+00:00,LBHAPIK,"Sejalan dengan hal tersebut, UU TPKS telah memandatkan hak untuk pemulihan kepada siapapun korban kekerasan seksual. Namun, nyatanya implementasi pemulihan psikologis bagi korban kekerasan seksual terhadap perempuan masih banyak mengalami kendala. Simak dalam infografis berikut! https://t.co/d0QJB0IDvA",sejalan dengan hal tersebut  uu tpks telah memandatkan hak untuk pemulihan kepada siapapun korban kekerasan seksual  namun  nyatanya implementasi pemulihan psikologis bagi korban kekerasan seksual terhadap perempuan masih banyak mengalami kendala  simak dalam infografis berikut  
2022-10-10 01:49:10+00:00,channel_fyi,"@PejuangPuan mulai dari KIP, terus pengesahan uutpks terus uutkdrt. ga heran klo banyak yg mau mbak @puanmaharani_ri jadi presiden", mulai dari kip  terus pengesahan uutpks terus uutkdrt  ga heran klo banyak yg mau mbak  jadi presiden
2022-10-09 06:24:20+00:00,SoloLbh,"UU TPKS ini mengatur tentang tindak pidana kekerasan seksual, Ada 9 tindak pidana kekerasan seksual yang diatur dalam perundangan tersebut.

#stopkekerasanseksual #kbgo #lbhsolo #soratice #lbhsoratice https://t.co/3pD3M97h71",uu tpks ini mengatur tentang tindak pidana kekerasan seksual  ada   tindak pidana kekerasan seksual yang diatur dalam perundangan tersebut     
2022-10-09 03:29:49+00:00,BrahmaKumbara23,@AnginSepoiSepo5 @SahabatGuru165 @ScioCogitoCredo @Dennysiregar7 Gak usah pura2 bahagia bong.. lu yg harus tunjukin dmn salahnya HRS sesuai UUTPKS ?? Ibrarat klian ngludah keatas malah kena kalian sendiri kan.. pekokkk2 🤣🤣,  gak usah pura  bahagia bong   lu yg harus tunjukin dmn salahnya hrs sesuai uutpks    ibrarat klian ngludah keatas malah kena kalian sendiri kan   pekokk    
2022-10-08 11:46:16+00:00,kazucado,bahkan alasan kami selama ini koar2 minta sahkan uu tpks kan karena uu tpks akan melindungi korban. uu tpks akan memberikan fasilitas pendampingan dan pemulihan utk korban. jd jgn sampe lupa bahwa yg mesti dikedepankan adalah korban.,bahkan alasan kami selama ini koar  minta sahkan uu tpks kan karena uu tpks akan melindungi korban  uu tpks akan memberikan fasilitas pendampingan dan pemulihan utk korban  jd jgn sampe lupa bahwa yg mesti dikedepankan adalah korban 
2022-10-08 05:07:11+00:00,pendekarsilat11,"Tidak semua redup juga. @titianggraini: politisi peremp 'memberi warna'
""Misalnya dlm pembentukan UU TPKS, revisi UU Perkawinan trtm usia minimal kawin, UU Penyandang Disabilitas, dan legislasi lain. Meski, hrs diakui politisi perempuan jg jadi bagian dr legislasi bermasalah..""",tidak semua redup juga    politisi peremp  memberi warna   misalnya dlm pembentukan uu tpks  revisi uu perkawinan trtm usia minimal kawin  uu penyandang disabilitas  dan legislasi lain  meski  hrs diakui politisi perempuan jg jadi bagian dr legislasi bermasalah   
2022-10-08 04:24:07+00:00,AnnRinnesia,"Emang UU TPKS penting ya di lingkup perguruan tinggi, gue ga peduli anjir dia ambisverse atau bukan, kalo udah pelaku mah harus proses",emang uu tpks penting ya di lingkup perguruan tinggi  gue ga peduli anjir dia ambisverse atau bukan  kalo udah pelaku mah harus proses
2022-10-08 03:14:37+00:00,cakitulahndra,"Susah2 orang perjuangin UUTPKS, ni cewek2 malah kegirangan HPnya digesek2 ke peler idolanya ..",susah  orang perjuangin uutpks  ni cewek  malah kegirangan hpnya digesek  ke peler idolanya   
2022-10-08 02:53:02+00:00,cacing_nagari,@promaagbos Turut bersimpati dengan korban. Apakah korban sudah ada pendamping hukum? Korban memang bakal kesulitan karena Komnas Perempuan sudah berlabel perempuan tapi UU TPKS melindungi semua. Jadi sebaiknya korban melapor dan punya pendamping hukum., turut bersimpati dengan korban  apakah korban sudah ada pendamping hukum  korban memang bakal kesulitan karena komnas perempuan sudah berlabel perempuan tapi uu tpks melindungi semua  jadi sebaiknya korban melapor dan punya pendamping hukum 
2022-10-07 23:52:21+00:00,Arief_2792,"@myshabrina1 @bos_sir Ane juga Feminis bang. Perjuangan mereka di Indonesia juga sudah banyak yg berhasil. UU PKDRT, TPKS, Permendikbud PPKS 30 2021 salah satunya. Masih ada RUU PPRT, KKG (keadilan kesetaraan gender) yg belum",  ane juga feminis bang  perjuangan mereka di indonesia juga sudah banyak yg berhasil  uu pkdrt  tpks  permendikbud ppks         salah satunya  masih ada ruu pprt  kkg  keadilan kesetaraan gender  yg belum
2022-10-07 21:24:13+00:00,KnittYou,@FWBESS UU TPKS udah ada pasal kekerasan seksual berbasis elektronik. https://t.co/vHhIr8sxqP, uu tpks udah ada pasal kekerasan seksual berbasis elektronik  
2022-10-07 19:57:22+00:00,abuv_average88,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekedampak serius tdk hanya dari fisik namun juga dari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”  -- Puan Maharani https://t.co/9FdEvZdDCG Dukung Puan Presiden", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekedampak serius tdk hanya dari fisik namun juga dari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks       puan maharani  dukung puan presiden
2022-10-07 19:42:55+00:00,LikardoA,Jangan percaya consent dalam hubungan seksual. Itu menjerumuskannya pada pidana pelecehan seksual. #uutpks,jangan percaya consent dalam hubungan seksual  itu menjerumuskannya pada pidana pelecehan seksual  
2022-10-07 16:27:14+00:00,klsr123,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak serius tdk hanya dari fidari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”  -- Puan Maharani https://t.co/Y6VE5s8Ge0 Dukung Puan Presiden", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak serius tdk hanya dari fidari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks       puan maharani  dukung puan presiden
2022-10-07 15:27:09+00:00,alviadty,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”   https://t.co/uT6D0Fi2LE Dukung Puan Presiden", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks    dukung puan presiden
2022-10-07 15:07:10+00:00,qospangg,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”  -- Puan Maharani https://t.co/N4HWvCjFbu", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks       puan maharani 
2022-10-07 15:06:00+00:00,qospangg,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”  -- Puan Maharani https://t.co/4shmjaZpEz", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks       puan maharani 
2022-10-07 14:56:47+00:00,sireyogesh,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibrasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”  -- Puan Maharani https://t.co/MET9Cf8pvF Dukung Puan Presiden", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibrasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks       puan maharani  dukung puan presiden
2022-10-07 14:29:08+00:00,roihan211,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”   https://t.co/6UA82gZeus Dukung Puan Presiden", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks    dukung puan presiden
2022-10-07 14:25:01+00:00,nunu_nko,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”  -- Puan Maharani https://t.co/182AMJRxe0 Dukung", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks       puan maharani  dukung
2022-10-07 14:18:34+00:00,cupasyalala,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”  -- Puan Maharani https://t.co/Xg0sXTElRT", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks       puan maharani 
2022-10-07 14:16:17+00:00,nuyuy_yups,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”  -- Puan Maharani https://t.co/lxSitapns4 Dukung", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks       puan maharani  dukung
2022-10-07 14:06:36+00:00,rizwanme3,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”  -- Puan Maharani https://t.co/j6KJVrkqst Dukung", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks       puan maharani  dukung
2022-10-07 14:01:03+00:00,lilianlolanda,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak serius tdk hanya dari fisik namun jugai korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”  -- Puan Maharani https://t.co/f4yzPgS56I Dukung Puan Presiden", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak serius tdk hanya dari fisik namun jugai korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks       puan maharani  dukung puan presiden
2022-10-07 13:45:30+00:00,enoe_pengamen,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korbrantai kekerasan dengan UU PKDRT dan UU TPKS.”  -- Puan Maharani https://t.co/YhLVEbnrOL Dukung Puan Presiden", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korbrantai kekerasan dengan uu pkdrt dan uu tpks       puan maharani  dukung puan presiden
2022-10-07 13:44:56+00:00,Sucipto_nur5,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”  -- Puan Maharani https://t.co/dTvBtIZI1m", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks       puan maharani 
2022-10-07 13:21:33+00:00,japarcallus,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”  -- Puan Maharani https://t.co/dfMSgrAyvU Dukung P", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks       puan maharani  dukung p
2022-10-07 13:07:58+00:00,intip_solo,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak  dari fisik namun juga dari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”  -- Puan Maharani https://t.co/3QF4caLqYi Dukung Puan Presiden", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak  dari fisik namun juga dari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks       puan maharani  dukung puan presiden
2022-10-07 08:20:23+00:00,lrckjham,"Informasi lainnya;
a. Donasi Keadilan melalui link https://t.co/5dplXZo1nY
b. Donasi Baju Preloved dan Toko Preloved, dapat mengunjungi https://t.co/aLqPRUMBHH

#lrckjham
#stopkekerasanseksual
#uutpks
#womensrights
#humanrights",informasi lainnya  a  donasi keadilan melalui link  b  donasi baju preloved dan toko preloved  dapat mengunjungi       
2022-10-07 08:04:51+00:00,lrckjham,"Informasi lainnya;
a. Donasi Keadilan melalui link https://t.co/5dplXZo1nY
b. Donasi Baju Preloved dan Toko Preloved, dapat mengunjungi https://t.co/aLqPRUMBHH

#lrckjham
#stopkekerasanseksual
#uutpks
#womensrights
#humanrights",informasi lainnya  a  donasi keadilan melalui link  b  donasi baju preloved dan toko preloved  dapat mengunjungi       
2022-10-07 04:39:24+00:00,g24NewsTV,"JANGAN AMPE KDRT

Lagi heboh soal KDRT yang menimpa artis Indonesia sampai Ahmad bingung kok bisa ya ada yang tega kayak gitu? Kira-kira gimana ya undang-undang buat perlindungan korban? Simak videonya sampai akhir yaa
#KDRT #UUTPKS #golkar2024 #Golkar2024 https://t.co/DOOrzYyuq7",jangan ampe kdrt  lagi heboh soal kdrt yang menimpa artis indonesia sampai ahmad bingung kok bisa ya ada yang tega kayak gitu  kira kira gimana ya undang undang buat perlindungan korban  simak videonya sampai akhir yaa   
2022-10-07 01:56:06+00:00,orang_orangan_1,"@rhnrmdn____ @AlionelMessi_ @DikySoemarno Kalo pelecehan seksual udah ada hukum positifnya di indonesia,nmnya uu TPKS, berlakunya tak hanya di stadion tapi di seluruh muka bumi indonesia
Mnurut gua, uu penghinaan klub diprtegs mcm appun ttp karet krne org mrsa tersinggung atau mrsa klubnya dihinakan itu subjektif skali",  kalo pelecehan seksual udah ada hukum positifnya di indonesia nmnya uu tpks  berlakunya tak hanya di stadion tapi di seluruh muka bumi indonesia mnurut gua  uu penghinaan klub diprtegs mcm appun ttp karet krne org mrsa tersinggung atau mrsa klubnya dihinakan itu subjektif skali
2022-10-06 09:43:49+00:00,X____Leo____X,"Susah-susah cewe merjuangin kesetaraan gender,UU TPKS dan hal lain yang berkaitan dengan tindakan kekerasan ehh dirusak oleh Amber Heard dan Indira Ayu Maharini 😂",susah susah cewe merjuangin kesetaraan gender uu tpks dan hal lain yang berkaitan dengan tindakan kekerasan ehh dirusak oleh amber heard dan indira ayu maharini  
2022-10-06 04:04:57+00:00,lrckjham,"Kalian dapat menghubungi hotline pengaduan kami LRC-KJHAM di Nomor WA 085-641-180-069
#lrckjham
#stopkekerasanseksual
#UUTPKS
#womensrights
#humansrights",kalian dapat menghubungi hotline pengaduan kami lrc kjham di nomor wa                     
2022-10-05 22:12:49+00:00,Kuyangpargoyy,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”  -- Puan Maharani https://t.co/FWFFyZNQkM", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks       puan maharani 
2022-10-05 20:37:30+00:00,nuyuy_yups,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”  -- Puan Maharani https://t.co/lxSitapns4", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks       puan maharani 
2022-10-05 14:08:41+00:00,qospangg,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”  -- Puan Maharani https://t.co/4shmjaZpEz", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks       puan maharani 
2022-10-05 14:03:48+00:00,rchckin,"“Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.”  -- Puan Maharani https://t.co/tjffAgl8y1", segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks       puan maharani 
2022-10-05 08:50:45+00:00,erryen,"Peristiwa pelecehan/kekerasan seksual, yg disalahkan korbannya, baju korbannya, pokoknya salah korban!

Akhirnya bisa pada relate dan ngeh gak sih sekarang? 

#kanjuruhan #TPKS #UUTPKS",peristiwa pelecehan kekerasan seksual  yg disalahkan korbannya  baju korbannya  pokoknya salah korban   akhirnya bisa pada relate dan ngeh gak sih sekarang      
2022-10-05 06:29:14+00:00,Ali_Ridho010,"yang terjadi di Indonesia. Dengan adanya hal tersebut pemerintah mengeluarkan UU yang diharapkan bisa memberikan jaminan hak asasi manusia secara menyeluruh, khususnya dari kekerasan dan diskriminasi Yaitu UU No 12 tahun 2022 tentang Tindak Pidana Kekerasan Seksual (UU TPKS).",yang terjadi di indonesia  dengan adanya hal tersebut pemerintah mengeluarkan uu yang diharapkan bisa memberikan jaminan hak asasi manusia secara menyeluruh  khususnya dari kekerasan dan diskriminasi yaitu uu no    tahun      tentang tindak pidana kekerasan seksual  uu tpks  
2022-10-05 01:01:19+00:00,annatjes,"@PejuangPuan Ih bener bgt iniii!!! Karena siapapun, kalangan apapun, yang namanya ‘Perempun’ rentan bgt dapet kena kekerasan dlm rumah tangga🥺 kayak kasus Lesty kan… makanya UU PKDRT dan UU TPKS ini sangat urgen direalisasikan. Terima kasih ibu @puanmaharani_ri 🌹", ih bener bgt inii   karena siapapun  kalangan apapun  yang namanya  perempun  rentan bgt dapet kena kekerasan dlm rumah tangga  kayak kasus lesty kan  makanya uu pkdrt dan uu tpks ini sangat urgen direalisasikan  terima kasih ibu   
2022-10-04 17:01:11+00:00,orions23_,"@PejuangPuan Sepakat dengan bu @puanmaharani_ri, kekerasan terhadap siapapun, semua makhluk hidup. tidak ada yang pernah bisa dibenarkan. Dengan adanya UU TPKS maka kita bisa putus rantai kekerasan dan pelaku harus ditindak tegas", sepakat dengan bu   kekerasan terhadap siapapun  semua makhluk hidup  tidak ada yang pernah bisa dibenarkan  dengan adanya uu tpks maka kita bisa putus rantai kekerasan dan pelaku harus ditindak tegas
2022-10-04 16:45:23+00:00,asyaabm_,@PejuangPuan Setuju bgt sama ibu*@puanmaharani_ri bhwa kdrt sngt tdk diperbolehkan dalm rumah tangga. Apa lagi perempuan yang harus d syg bukan d sakiti . Cpt² bu uu kdrt dn uu tpks di selenggarakan.. agar para perempuan trhdr dr hal itu smua .., setuju bgt sama ibu  bhwa kdrt sngt tdk diperbolehkan dalm rumah tangga  apa lagi perempuan yang harus d syg bukan d sakiti   cpt  bu uu kdrt dn uu tpks di selenggarakan   agar para perempuan trhdr dr hal itu smua   
2022-10-04 16:41:48+00:00,anthony224365,@PejuangPuan Saya yakin UU PKDRT dan UU TPKS ini akan menjadi solusi bagi para korbannya. Melihat maraknya tindakan kekerasan akhir-akhir ini tentunya membuat banyak masyarakat berspekulasi bahwa kekerasan adalah bentuk tindak kejahatan yg harus ditindak. Betul nggak bu @puanmaharani_ri, saya yakin uu pkdrt dan uu tpks ini akan menjadi solusi bagi para korbannya  melihat maraknya tindakan kekerasan akhir akhir ini tentunya membuat banyak masyarakat berspekulasi bahwa kekerasan adalah bentuk tindak kejahatan yg harus ditindak  betul nggak bu 
2022-10-04 16:41:23+00:00,dhikaprtm_,"@PejuangPuan Salah satu dampak KDRT selebriti yg viral, UU PKDRT &amp; UUTPKS menjadi lebih tersampaikan. Bagaimana bahwa Ibu @puanmaharani_ri jg menolak dgn tegas untuk untuk segala bentuk kekerasan, kita harus saling mengingatkan, mensosialisasikan ke teman atau kerabat untuk berani speak up.", salah satu dampak kdrt selebriti yg viral  uu pkdrt  amp  uutpks menjadi lebih tersampaikan  bagaimana bahwa ibu  jg menolak dgn tegas untuk untuk segala bentuk kekerasan  kita harus saling mengingatkan  mensosialisasikan ke teman atau kerabat untuk berani speak up 
2022-10-04 16:35:31+00:00,Saleema06444910,@PejuangPuan Benar banget Bu @puanmaharani_ri. Ditangkap saja dah pelaku kdrt yang lagi viral itu. Semoga dengan adanya UU TPKS bisa menjadi pelindung agar kejadian seperti Leslar gak terjadi lagi., benar banget bu   ditangkap saja dah pelaku kdrt yang lagi viral itu  semoga dengan adanya uu tpks bisa menjadi pelindung agar kejadian seperti leslar gak terjadi lagi 
2022-10-04 16:28:48+00:00,aruna_gantari11,@PejuangPuan Relate banget yaa sma situasi yg lgi viral skrg. Banyak laki2 yg semena2 terhadap pasangannya. Untung udh ada UU PKDRT dan UU TPKS ini. Top @puanmaharani_ri @DPR_RI, relate banget yaa sma situasi yg lgi viral skrg  banyak laki  yg semena  terhadap pasangannya  untung udh ada uu pkdrt dan uu tpks ini  top  
2022-10-04 16:22:58+00:00,Ziki_Zaka___,"@PejuangPuan Sepakat. Apapun alasannya KDRT jangan sampai dibenarkan, mari lindungi korban KDRT dengan UU PKDRT Dan UU TPKS. Betull ga bu @puanmaharani_ri", sepakat  apapun alasannya kdrt jangan sampai dibenarkan  mari lindungi korban kdrt dengan uu pkdrt dan uu tpks  betull ga bu 
2022-10-04 16:17:15+00:00,Alecia48356814,"@PejuangPuan GK ada toleransi buat pelaku kekerasan apalagi thdp perempuan,UU PKDRT dan UU TPKS semoga bs berjalan dg baik semoga kekerasaan semakin berkurang dg adanya UU tsb..@puanmaharani_ri", gk ada toleransi buat pelaku kekerasan apalagi thdp perempuan uu pkdrt dan uu tpks semoga bs berjalan dg baik semoga kekerasaan semakin berkurang dg adanya uu tsb  
2022-10-04 16:16:18+00:00,DiahYuniarti8,@PejuangPuan Setuju sekali bu @puanmaharani_ri dengan di putuskannya UU PKDRT dan UU TPKS akan membuat kaum perempuan merasa nyaman dan aman apalagi sekarang ini sedang marak terjadi kekerasan terhadap perempuan semoga dengan ada UU ini untuk pelaku bisa di hukum dengan jera, setuju sekali bu  dengan di putuskannya uu pkdrt dan uu tpks akan membuat kaum perempuan merasa nyaman dan aman apalagi sekarang ini sedang marak terjadi kekerasan terhadap perempuan semoga dengan ada uu ini untuk pelaku bisa di hukum dengan jera
2022-10-04 16:10:46+00:00,axdway,"@PejuangPuan Setuju bu @puanmaharani_ri segala bentuk kekerasa memang tidak bisa dibenarkan. Apalagi sampai membanting istrinya sendiri. Sungguh perlakuan yang tidak bisa dimaafkan. Maka dari itu, tentang UU PKDRT dan UU TPKS ini harus digalakkan.", setuju bu  segala bentuk kekerasa memang tidak bisa dibenarkan  apalagi sampai membanting istrinya sendiri  sungguh perlakuan yang tidak bisa dimaafkan  maka dari itu  tentang uu pkdrt dan uu tpks ini harus digalakkan 
2022-10-04 16:04:48+00:00,Sekilasmonteraa,@PejuangPuan Sejalan banget si bu @puanmaharani_ri tidak dibenarkan untuk melakukan kekerasan dalam bentuk apapun. Masyarakat perlu untuk memahami isi dalam UU TPKS sehingga bisa mengurangi angka kekerasan., sejalan banget si bu  tidak dibenarkan untuk melakukan kekerasan dalam bentuk apapun  masyarakat perlu untuk memahami isi dalam uu tpks sehingga bisa mengurangi angka kekerasan 
